2024-05-25 00:00:01,430 INFO  | < > | Received ECN4 Bento Service address update 10.234.109.25:13102.
2024-05-25 00:23:41,244 INFO  | < > | EXECUTED  YMF CCO CIC user Decker @IP = 10.234.109.28. 
2024-05-25 00:23:43,305 INFO  | < > | DB UPDATE for work.instructions origin=_completeChain user=Server object=WI=YARD/MSKU3394475/4B221C4>CIC CHE-Dsptch= CHE-Dsptch= sq=3
2024-05-25 00:23:43,287 INFO  | < > | DB UPDATE for work.instructions origin=handleWorkExecu user=Server object=WI=YARD/MSKU3394475/4B221C4>CIC Shift Target= Shift Index= Msg Ref= Lane= CL Tier= Carr.Pos=0 Process Order= Move Stage=Carry Underway/Put Complete Move Stage= Fetch= Complete=
2024-05-25 00:23:43,286 INFO  | < > | DB UPDATE for work.instructions origin=WrkAsMan::_broa user=Server object=WI=YARD/MSKU3394475/4B221C4>CIC Order Status=UNKNOWN Order Progress= Order Info= Order ID= CHE-Dsptch= CHE-Dsptch= sq=3
2024-05-25 00:23:43,306 INFO  | < > | tWorkInstruction::changeBin - updating [-818894560 WI=OTHR/MSKU3394475/undefined>4B221C4 Move#=2.00000] to [-818894560 WI=YARD/MSKU3394475/4B221C4>4B221C4 Move#=2.00000]. Client
2024-05-25 00:23:43,306 INFO  | < > | tWorkInstruction::changeBin - updating [-818894560 WI=YARD/MSKU3394475/4B221C4>CIC Move#=2.00000] to [-818894560 WI=OTHR/MSKU3394475/4B221C4>undefined Move#=2.00000]. Client
2024-05-25 00:23:43,306 INFO  | < > | Position change for MSKU3394475: 4B221C4>CIC (complete move)
2024-05-25 00:23:43,805 INFO  | < > | DB UPDATE for work.instructions origin=WrkAsMan::_broa user=Server object=WI=YARD/MSKU3394475/4B221C4>CIC Order Status=UNKNOWN Order Progress= Order Info= Order ID= CHE-Dsptch= CHE-Dsptch= sq=4
2024-05-25 00:23:43,817 INFO  | < > | DB UPDATE for work.instructions origin=handleWorkExecu user=Server object=WI=YARD/MSKU3394475/4B221C4>CIC Shift Target= Shift Index= Msg Ref= Lane= CL Tier= Carr.Pos=0 Process Order= Move Stage=Completed Move Stage= Fetch=FR2349 Carry Strt=FR2349 sq=4
2024-05-25 00:23:50,098 INFO  | < > | DB UPDATE for work.instructions origin=handleWorkExecu user=Server object=WI=YARD/FFAU2194398/6G66A2>CIC Shift Target= Shift Index= Msg Ref= Lane= CL Tier= Carr.Pos=0 Process Order= Move Stage=Planned Move Stage= Fetch= Carry Strt= Dispatch=SA0021 sq=8
2024-05-25 00:23:50,869 INFO  | < > | DB UPDATE for work.instructions origin=WrkAsMan::_broa user=Server object=WI=YARD/CSNU1296160/3I259D1>CIC Order Status=UNKNOWN Order Progress= Order Info= Order ID= CHE-Dsptch= CHE-Dsptch= sq=3
2024-05-25 00:23:50,867 INFO  | < > | DB UPDATE for work.instructions origin=handleWorkExecu user=Server object=WI=YARD/CSNU1296160/3I259D1>CIC Shift Target= Shift Index= Msg Ref= Lane= CL Tier= Carr.Pos=3 Process Order= Move Stage=Planned/Carry Underway Move Stage= Fetch= Carry Strt= sq=3
2024-05-25 00:23:50,876 INFO  | < > | DB UPDATE for work.instructions origin=handleWorkExecu user=Server object=WI=YARD/CSNU1296160/3I259D1>CIC Shift Target= Shift Index= Msg Ref= Lane= CL Tier= Carr.Pos=3 Process Order= Move Stage=Carry Underway Move Stage= Fetch= Carry Strt=SA0023 Nom Che=
2024-05-25 00:23:50,207 INFO  | < > | DB UPDATE for work.instructions origin=handleWorkExecu user=Server object=WI=YARD/FFAU2194398/6G66A2>CIC Shift Target= Shift Index= Msg Ref= Lane= CL Tier= Carr.Pos=0 Process Order= Move Stage=Planned Move Stage= Fetch= Carry Strt= Dispatch=SA0023 sq=8
2024-05-25 00:23:50,925 INFO  | < > | DB UPDATE for ec.ches origin=cheGetJobsInAre user=JOO014 object=tChe:RTG20 Jobs Cached=10 sq=4
2024-05-25 00:23:51,735 INFO  | < > | Received ECN4 Web Service address update 192.168.109.7:8280.
2024-05-25 00:23:55,457 INFO  | < > | DB UPDATE for work.instructions origin=handleWorkExecu user=Server object=WI=LOAD/FFAU2791562/4H200G2>340884 Shift Target= Shift Index= Msg Ref= Lane= CL Tier= Carr.Pos=2 Process Order= Move Stage=Planned/Carry Underway Move Stage= Fetch= Carry Strt=
2024-05-25 00:23:55,477 INFO  | < > | DB UPDATE for work.instructions origin=handleWorkExecu user=Server object=WI=LOAD/FFAU2791562/4H200G2>340884 Shift Target= Shift Index= Msg Ref= Lane= CL Tier= Carr.Pos=2 Process Order= Move Stage=Carry Underway Move Stage= Fetch= Carry Strt=SA0023 sq=4
2024-05-25 00:23:55,465 INFO  | < > | DB UPDATE for work.instructions origin=WrkAsMan::_broa user=Server object=WI=LOAD/FFAU2791562/4H200G2>340884 Order Status=UNKNOWN Order Progress= Order Info= Order ID= CHE-Dsptch= CHE-Dsptch= sq=4
2024-05-25 00:23:55,925 INFO  | < > | DB UPDATE for work.instructions origin=moveDistCalc user=AOU017 object=WI=LOAD/FFAU2791562/4H200G2>340884 Unladen (m)=0 Unladen Carry (m)=-1 Dstnce=1035M sq=4
2024-05-25 00:23:55,457 INFO  | <  4> |  (Skipped 1: Received ECN4 Web Service address update 192.)
2024-05-25 00:24:01,405 INFO  | < > | Received ECN4 Bento Service address update 10.234.109.25:13102.
2024-05-25 00:24:03,215 INFO  | <  2> |  (Skipped 1: Received ECN4 Bento Service address update 10.23)
2024-05-25 00:24:03,215 INFO  | < > | DB UPDATE for work.instructions origin=clearWARefs user=Server object=WI=YARD/MSKU4588496/CIC>3G282B5 sq=6
2024-05-25 00:24:03,215 INFO  | < > | DB UPDATE for work.instructions origin=clearTruckWARef user=Server object=WI=YARD/MSKU6756053/CIC>3I254E2 sq=6
2024-05-25 00:24:14,585 INFO  | < > | Position change for CAIU3365257: (car)>FRI000000012.1B1
2024-05-25 00:24:15,455 INFO  | < > | Position change for CXDU1753993: (car)>FRI000000012.1B2
2024-05-25 00:24:23,218 INFO  | < > | Bento request received:
2024-05-25 00:24:23,219 INFO  | < > | External XD Request: duration 0 milliseconds
2024-05-25 00:24:23,218 INFO  | < > | { "YardControlRequest" ["requestID"="4"] ["cheID"="30"] ["timeFrame"="UNKNOWN"] ["deckAsTwin"="false"] ["updatePlan"="true"] ["requestName"="DeckOnDispatch"] ["locale"="en_US"] { "container" ["cntrID"="HHXU3272052"] } }
2024-05-25 00:24:23,219 INFO  | < > | Sending response:
2024-05-25 00:24:23,236 INFO  | < > | DB UPDATE for work.instructions origin=handleWorkExecu user=Server object=WI=YARD/HHXU3272052/4B270B3>CIC Shift Target= Shift Index= Msg Ref= Lane= CL Tier= Carr.Pos=2 Process Order= Move Stage=Carry Underway Move Stage= Fetch= Carry Strt=SA0005 Nom Che=
2024-05-25 00:24:23,219 INFO  | < > | =>doYardControlDeckOnDispatch computed task: JobRefineNone in Current timeframe.
2024-05-25 00:24:23,219 INFO  | < > | { "XDResponse" ["csBinSlot"="CIC"] ["csSlotScore"="0"] ["csAR"="0"] ["csTwinBinSlot"="???"] ["DeckingResult"=true] ["result"=0] }
2024-05-25 00:24:29,897 INFO  | < > | DB UPDATE for work.instructions origin=handleWorkExecu user=Server object=WI=YARD/TCNU9979488/CIC>3I Shift Target= Shift Index= Msg Ref= Lane= CL Tier= Carr.Pos=0 Process Order= Move Stage=Planned Move Stage= Fetch= Carry Strt= Dispatch=SA0020 Complete=
2024-05-25 00:24:29,895 INFO  | < > | DB UPDATE for work.instructions origin=WrkAsMan::_broa user=Server object=WI=YARD/TCNU9979488/CIC>3I Order Status=UNKNOWN Order Progress= Order Info= Order ID= CHE-Dsptch= CHE-Dsptch= sq=2
2024-05-25 00:24:29,895 INFO  | <  6> |  (Skipped 1: DB UPDATE for work.instructions origin=handleWorkExecu user=Server object=WI=YARD/HHXU3272052/4B270B3>CIC Shift Target= Shift Index= Msg Ref= Lane= CL Tier= Carr.Pos=2 Process Order= Move Stage=Carry Underway Move Stage= Fetch= Carry Strt=)
2024-05-25 00:24:31,405 INFO  | < > | Received ECN4 Bento Service address update 10.234.109.25:13102.
2024-05-25 00:24:33,345 INFO  | <  2> |  (Skipped 1: Received ECN4 Bento Service address update 10.23)
2024-05-25 00:24:33,345 INFO  | < > | Position change for FBIU0356900: (car)>SUN0032.1B1
2024-05-25 00:24:34,045 INFO  | < > | Position change for NYKU3443104: (car)>SUN0032.1B2
2024-05-25 00:24:35,095 INFO  | < > | Position change for SEGU2123003: (car)>SUN0039.1B1
2024-05-25 00:24:36,205 INFO  | < > | Position change for ZIMU1373760: (car)>SUN0039.1B2
2024-05-25 00:24:42,128 INFO  | < > | EXECUTED  YMF CCO 7K user Decker @IP = 10.234.109.28. 
2024-05-25 00:24:42,245 INFO  | < > | EXECUTED  YMF CCO CIC user Decker @IP = 10.234.109.28. 
2024-05-25 00:24:42,363 INFO  | < > | EXECUTED  YMF CCO CIB user Decker @IP = 10.234.109.28. 
2024-05-25 00:24:44,767 INFO  | < > | tWorkInstruction::changeBin - updating [-1267976928 WI=DSCH/TTNU2431556/110282>5A157E5 Move#=1.00000] to [-1267976928 WI=DSCH/TTNU2431556/110282>5A157C2 Move#=1.00000]. Client
2024-05-25 00:24:44,761 INFO  | < > | { "YardControlRequest" ["requestID"="2"] ["cheID"="205"] ["timeFrame"="CURRENT"] ["deckAsTwin"="false"] ["updatePlan"="true"] ["requestName"="RefinePlannedPosition"] ["avoidStack"=""] ["locale"="en_US"] { "container" ["cntrID"="TTNU2431556"] } }
2024-05-25 00:24:44,767 INFO  | < > | tWorkInstruction::changeBin - updating [-1753693664 WI=DSCH/NYKU3910976/311082>5A157C2 Move#=1.00000] to [-1753693664 WI=DSCH/NYKU3910976/311082>5A157E5 Move#=1.00000]. Client
2024-05-25 00:24:44,760 INFO  | < > | Bento request received:
2024-05-25 00:24:44,766 INFO  | < > |    5A157C2 is the best slot in the AG, score=20000
2024-05-25 00:24:44,767 INFO  | < > | doCntrPlannerPlanOneMove - updating [-1267976928 WI=DSCH/TTNU2431556/110282>5A157E5 Move#=1.00000 Wq=34A-disch-15A] to [-1267976928 WI=DSCH/TTNU2431556/110282>5A157C2 Move#=1.00000 Wq=34A-disch-15A]. Client
2024-05-25 00:24:44,615 INFO  | < > | Position change for CAIU8085813: (car)>WED0001122.1B1
2024-05-25 00:24:45,515 INFO  | < > | Position change for DFSU6496864: (car)>WED0001123.1B1
2024-05-25 00:24:44,786 INFO  | < > | DB UPDATE for work.instructions origin=handleWorkExecu user=Server object=WI=DSCH/TTNU2431556/110282>5A157C2 Shift Target= Shift Index= Msg Ref= Lane= CL Tier= Carr.Pos=1 Process Order= Move Stage=Carry Underway Move Stage= Fetch=SA0021 Carry Strt=SA0021
2024-05-25 00:24:44,768 INFO  | < > | { "XDResponse" ["csBinSlot"="5A157C.2"] ["csSlotScore"="20000"] ["csAR"="-388668156"] ["csTwinBinSlot"="???"] ["result"=0] }
2024-05-25 00:24:44,767 INFO  | < > |  (Skipped 1: WI UPDATE for TTNU2431556 origin=XDrefine planned=AOU017 seq=5 seqInQ=15 moveStage=Carry Underway truckID=536 cheID=0 object=WI=DSCH/TTNU2431556/110282>5A157C2 locked=N modified=Decke)
2024-05-25 00:24:44,768 INFO  | < > | WI UPDATE for NYKU3910976 origin=XDrefine planned=AOU017 seq=4 seqInQ=1 moveStage=Planned truckID=508 cheID=0 object=WI=DSCH/NYKU3910976/311082>5A157E5 locked=N modified=ADO170 Move#=1.00000
2024-05-25 00:24:44,768 INFO  | < > | External XD Request: duration 16 milliseconds
2024-05-25 00:24:44,767 INFO  | < > | WI UPDATE for TTNU2431556 origin=XDrefine planned=AOU017 seq=5 seqInQ=15 moveStage=Carry Underway truckID=536 cheID=0 object=WI=DSCH/TTNU2431556/110282>5A157C2 locked=N modified=Decker Move#=1.00000
2024-05-25 00:24:44,768 INFO  | < > | Sending response:
2024-05-25 00:24:45,515 INFO  | <  1> |  (Skipped 1: DB UPDATE for work.instructions origin=handleWorkExecu user=Server object=WI=DSCH/TTNU2431556/110282>5A157C2 Shift Target= Shift Index= Msg Ref= Lane= CL Tier= Carr.Pos=1 Process Order= Move Stage=Carry Underway Move Stage= Fetch=SA0021 Ca)
2024-05-25 00:24:47,345 INFO  | < > | Position change for z: OUT>purgatory
2024-05-25 00:24:47,005 INFO  | < > | Position change for DRYU9217601: (car)>WED0001124.1B1
2024-05-25 00:24:51,735 INFO  | < > | Received ECN4 Web Service address update 192.168.109.7:8280.
2024-05-25 00:24:54,699 INFO  | <  3> |  (Skipped 1: Received ECN4 Web Service address update 192.)
2024-05-25 00:24:54,699 INFO  | < > | Created new Work Queue: STG0524-12-DISCH, pkey: 0.
2024-05-25 00:25:01,746 INFO  | < > |  (Skipped 1: Received ECN4 Bento Service address update 10.23)
2024-05-25 00:25:01,775 INFO  | < > | tWorkInstruction::changeBin - updating [-1739866592 WI=RLOD/MSKU7589840/undefined>FRI000000029.1B2 Move#=1.00000] to [-1739866592 WI=OTHR/MSKU7589840/FRI000000029.1B2>FRI000000029.1B2 Move#=1.00000]. Client
2024-05-25 00:25:01,756 INFO  | < > | DB UPDATE for work.instructions origin=handleWorkExecu user=Server object=WI=RDSC/MSKU7589840/FRI000000029.1B2>6I17C4 Shift Target= Shift Index= Msg Ref= Lane= CL Tier= Carr.Pos=0 Process Order= Move Stage=Carry Underway/Put Complete Move Stage= Fetch=
2024-05-25 00:25:02,175 INFO  | < > | DB UPDATE for work.instructions origin=_completeChain user=Server object=WI=YARD/HHXU3272052/4B270B3>CIC CHE-Dsptch= CHE-Dsptch= sq=8
2024-05-25 00:25:01,775 INFO  | < > | tWorkInstruction::changeBin - updating [-1739866592 WI=RDSC/MSKU7589840/FRI000000029.1B2>6I17C4 Move#=1.00000] to [-1739866592 WI=RDSC/MSKU7589840/FRI000000029.1B2>6I17C1 Move#=1.00000]. Client
2024-05-25 00:25:01,746 INFO  | < > | DB UPDATE for work.instructions origin=WrkAsMan::_broa user=Server object=WI=RDSC/MSKU7589840/FRI000000029.1B2>6I17C4 Order Status=UNKNOWN Order Progress= Order Info= Order ID= CHE-Dsptch= CHE-Dsptch= sq=8
2024-05-25 00:25:01,774 INFO  | < > | DB UPDATE for work.instructions origin=_completeChain user=Server object=WI=RDSC/MSKU7589840/FRI000000029.1B2>6I17C4 CHE-Dsptch= CHE-Dsptch= sq=8
2024-05-25 00:25:02,176 INFO  | < > | tWorkInstruction::changeBin - updating [-1307289824 WI=YARD/HHXU3272052/4B270B3>CIC Move#=1.00000] to [-1307289824 WI=OTHR/HHXU3272052/4B270B3>undefined Move#=1.00000]. Client
2024-05-25 00:25:01,765 INFO  | < > | tWorkInstruction::changeBin - updating [-1554188256 WI=RDSC/MRKU7997285/FRI000000029.1B1>6I17C1 Move#=1.00000] to [-1554188256 WI=RDSC/MRKU7997285/FRI000000029.1B1>6I17C4 Move#=1.00000]. Client
2024-05-25 00:25:02,177 INFO  | < > | Position change for HHXU3272052: 4B270B3>CIC (complete move)
2024-05-25 00:25:02,176 INFO  | < > | tWorkInstruction::changeBin - updating [-1307289824 WI=OTHR/HHXU3272052/undefined>4B270B3 Move#=1.00000] to [-1307289824 WI=YARD/HHXU3272052/4B270B3>4B270B3 Move#=1.00000]. Client
2024-05-25 00:25:01,385 INFO  | < > | Received ECN4 Bento Service address update 10.234.109.25:13102.
2024-05-25 00:25:01,775 INFO  | < > | tWorkInstruction::changeBin - updating [-1739866592 WI=RDSC/MSKU7589840/FRI000000029.1B2>6I17C1 Move#=1.00000] to [-1739866592 WI=OTHR/MSKU7589840/FRI000000029.1B2>undefined Move#=1.00000]. Client
2024-05-25 00:25:01,776 INFO  | < > | Position change for MSKU7589840: FRI000000029.1B2>6I17C1 (complete move)
2024-05-25 00:25:01,864 INFO  | < > | DB UPDATE for ec.ches origin=cheGetJobsInAre user=JOO014 object=tChe:RTG17 Jobs Cached=15 sq=1
2024-05-25 00:25:02,136 INFO  | < > | DB UPDATE for work.instructions origin=handleWorkExecu user=Server object=WI=YARD/HHXU3272052/4B270B3>CIC Shift Target= Shift Index= Msg Ref= Lane= CL Tier= Carr.Pos=0 Process Order= Move Stage=Carry Underway/Put Complete Move Stage= Fetch= Complete=
2024-05-25 00:25:02,015 INFO  | < > | DB UPDATE for work.instructions origin=WrkAsMan::_broa user=Server object=WI=YARD/HHXU3272052/4B270B3>CIC Order Status=UNKNOWN Order Progress= Order Info= Order ID= CHE-Dsptch= CHE-Dsptch= sq=8
2024-05-25 00:25:04,155 INFO  | < > | DB UPDATE for work.instructions origin=WrkAsMan::_broa user=Server object=WI=YARD/HHXU3272052/4B270B3>CIC Order Status=UNKNOWN Order Progress= Order Info= Order ID= CHE-Dsptch= CHE-Dsptch= sq=9
2024-05-25 00:25:04,176 INFO  | < > | DB UPDATE for work.instructions origin=handleWorkExecu user=Server object=WI=YARD/HHXU3272052/4B270B3>CIC Shift Target= Shift Index= Msg Ref= Lane= CL Tier= Carr.Pos=0 Process Order= Move Stage=Completed Move Stage= Fetch=SA0005 Carry Strt=SA0005 sq=9
2024-05-25 00:25:34,155 INFO  | < > | DB UPDATE for ec.ches origin=cheGetJobsInAre user=JOO014 object=tChe:RTG23 Jobs Cached=4 sq=8
2024-05-25 00:25:36,346 INFO  | < > |  (Skipped 1: DB UPDATE for work.instructions origin=handleWorkExecu user=Server object=WI=YARD/PCIU8953673/4H208A3>CIC Shift Target= Shift Index= Msg Ref= Lane= CL Tier= Carr.Pos=0 Process Order= Move Stage=Planned Move Stage= Fetch= )
2024-05-25 00:25:36,286 INFO  | < > | =>doYardControlDeckOnDispatch computed task: JobRefineNone in Imminent timeframe.
2024-05-25 00:25:36,346 INFO  | < > | { "YardControlRequest" ["requestID"="3"] ["cheID"="296"] ["timeFrame"="CURRENT"] ["deckAsTwin"="false"] ["updatePlan"="false"] ["requestName"="FindPositionForYardShift"] ["avoidStack"=""] ["locale"="en_US"] { "container" ["cntrID"="FFAU3235193"] } }
2024-05-25 00:25:36,346 INFO  | < > | =>doYardControlExternalFindPositionForYardShiftBento:ContainerID: FFAU3235193 
2024-05-25 00:25:36,316 INFO  | < > | DB UPDATE for work.instructions origin=handleWorkExecu user=Server object=WI=YARD/PCIU8953673/4H208A3>CIC Shift Target= Shift Index= Msg Ref= Lane= CL Tier= Carr.Pos=0 Process Order= Move Stage=Planned Move Stage= Fetch= Carry Strt= Dispatch=SA0009 sq=4
2024-05-25 00:25:36,285 INFO  | < > | { "YardControlRequest" ["requestID"="4"] ["cheID"="296"] ["timeFrame"="UNKNOWN"] ["deckAsTwin"="false"] ["updatePlan"="true"] ["requestName"="DeckOnDispatch"] ["locale"="en_US"] { "container" ["cntrID"="PCIU8953673"] } }
2024-05-25 00:25:34,077 INFO  | < > | DB UPDATE for work.instructions origin=handleWorkExecu user=Server object=WI=YARD/MRSU5079107/5H86C1>CIC Shift Target= Shift Index= Msg Ref= Lane= CL Tier= Carr.Pos=2 Process Order= Move Stage=Carry Underway Move Stage= Fetch= Carry Strt=SA0025 Complete=
2024-05-25 00:25:34,057 INFO  | <  3> |  (Skipped 1: Received ECN4 Bento Service address update 10.23)
2024-05-25 00:25:34,057 INFO  | < > | DB UPDATE for work.instructions origin=handleWorkExecu user=Server object=WI=YARD/MRSU5079107/5H86C1>CIC Shift Target= Shift Index= Msg Ref= Lane= CL Tier= Carr.Pos=2 Process Order= Move Stage=Planned/Carry Underway Move Stage= Fetch= Carry Strt=SA0011
2024-05-25 00:25:36,285 INFO  | < > | Bento request received:
2024-05-25 00:25:36,286 INFO  | < > | Sending response:
2024-05-25 00:25:31,394 INFO  | < > | Received ECN4 Bento Service address update 10.234.109.25:13102.
2024-05-25 00:25:36,286 INFO  | < > | External XD Request: duration 0 milliseconds
2024-05-25 00:25:36,286 INFO  | < > | { "XDResponse" ["csBinSlot"="CIC"] ["csSlotScore"="0"] ["csAR"="0"] ["csTwinBinSlot"="???"] ["DeckingResult"=true] ["result"=0] }
2024-05-25 00:25:36,346 INFO  | < > | Bento request received:
2024-05-25 00:25:36,319 INFO  | < > | DB UPDATE for work.instructions origin=handleWorkExecu user=Server object=WI=YARD/PCIU8953673/4H208A3>CIC Shift Target= Shift Index= Msg Ref= Lane= CL Tier= Carr.Pos=0 Process Order= Move Stage=Planned Move Stage= Fetch= Carry Strt= Dispatch=SA0025 sq=4
2024-05-25 00:25:34,076 INFO  | < > | DB UPDATE for work.instructions origin=WrkAsMan::_broa user=Server object=WI=YARD/MRSU5079107/5H86C1>CIC Order Status=UNKNOWN Order Progress= Order Info= Order ID= CHE-Dsptch= CHE-Dsptch= sq=8
2024-05-25 00:25:36,351 INFO  | < > | External XD Request: duration 16 milliseconds
2024-05-25 00:25:36,351 INFO  | < > | Sending response:
2024-05-25 00:25:36,350 INFO  | < > |    4H207B3 is the best slot in the AG, score=-45
2024-05-25 00:25:36,351 INFO  | < > | { "XDResponse" ["csBinSlot"="4H208B.3"] ["csSlotScore"="-45"] ["csAR"="-947246076"] ["csTwinBinSlot"="???"] ["result"=0] }
2024-05-25 00:25:43,240 INFO  | < > | EXECUTED  YMF CCO CIC user Decker @IP = 10.234.109.28. 
2024-05-25 00:25:43,127 INFO  | < > | EXECUTED  YMF CCO 7K user Decker @IP = 10.234.109.28. 
2024-05-25 00:25:43,354 INFO  | < > | EXECUTED  YMF CCO CIB user Decker @IP = 10.234.109.28. 
2024: 5:25
2024-05-25 00:25:51,735 INFO  | < > | Received ECN4 Web Service address update 192.168.109.7:8280.
2024-05-25 00:26:01,394 INFO  | < 10> |  (Skipped 1: Received ECN4 Web Service address update 192.)
2024-05-25 00:26:01,394 INFO  | < > | Received ECN4 Bento Service address update 10.234.109.25:13102.
2024-05-25 00:26:03,725 INFO  | < > | DB UPDATE for work.instructions origin=clearTruckWARef user=Server object=WI=YARD/CMAU2216689/4B227F2>CIC sq=6
2024-05-25 00:26:03,725 INFO  | < > | DB UPDATE for work.instructions origin=clearTruckWARef user=Server object=WI=YARD/GESU1106481/4B227F1>CIC sq=6
2024-05-25 00:26:03,728 INFO  | < > | DB UPDATE for work.instructions origin=clearTruckWARef user=Server object=WI=DSCH/PCIU2857651/310384>6G29D2 sq=7
2024-05-25 00:26:03,728 INFO  | < > | DB UPDATE for work.instructions origin=clearTruckWARef user=Server object=WI=DSCH/MRKU9374540/310882>6G05D1 sq=7
2024-05-25 00:26:03,724 INFO  | <  2> |  (Skipped 1: Received ECN4 Bento Service address update 10.23)
2024-05-25 00:26:03,728 INFO  | < > | DB UPDATE for work.instructions origin=clearWARefs user=Server object=WI=DLVR/TGBU9369952/4B236D4>OUT sq=5
2024-05-25 00:26:13,436 INFO  | < > | DB UPDATE for work.instructions origin=handleWorkExecu user=Server object=WI=DSCH/TRHU3200803/110682>5A157E4 Shift Target= Shift Index= Msg Ref= Lane= CL Tier= Carr.Pos=3 Process Order= Move Stage=Planned Move Stage= Fetch= Carry Strt= Dispatch=SA0021
